,x
69534,1
69535,0
69536,1
69537,1
69538,1
69539,1
69540,1
69541,0
69542,0
69543,0
69544,1
69545,0
69546,1
69547,0
69548,0
69549,0
69550,0
69551,0
69552,0
69553,1
69554,0
69555,1
69556,1
69557,0
69558,0
69559,1
69560,1
69561,1
69562,1
69563,1
69564,1
69565,0
69566,1
69567,0
69568,0
69569,1
69570,0
69571,0
69572,1
69573,1
69574,0
69575,1
69576,1
69577,1
69578,0
69579,0
69580,1
69581,1
69582,1
69583,1
69584,0
69585,0
69586,1
69587,1
69588,1
69589,0
69590,1
69591,0
69592,0
69593,1
69594,1
69595,1
69596,0
69597,1
69598,1
69599,1
69600,0
69601,1
69602,1
69603,0
69604,0
69605,0
69606,1
69607,0
69608,1
69609,0
69610,0
69611,0
69612,1
69613,0
69614,0
69615,0
69616,0
69617,1
69618,0
69619,0
69620,0
69621,1
69622,0
69623,0
69624,1
69625,0
69626,1
69627,1
69628,1
69629,1
69630,0
69631,1
69632,0
69633,1
69634,0
69635,0
69636,0
69637,0
69638,0
69639,1
69640,0
69641,0
69642,1
69643,1
69644,1
69645,0
69646,1
69647,1
69648,1
69649,1
69650,0
69651,0
69652,0
69653,0
69654,0
69655,0
69656,0
69657,0
69658,0
69659,1
69660,0
69661,1
69662,0
69663,1
69664,1
69665,1
69666,0
69667,1
69668,1
69669,0
69670,0
69671,1
69672,0
69673,1
69674,1
69675,1
69676,1
69677,1
69678,0
69679,1
69680,0
69681,0
69682,1
69683,0
69684,0
69685,1
69686,1
69687,1
69688,1
69689,1
69690,1
69691,0
69692,1
69693,1
69694,0
69695,1
69696,1
69697,1
69698,0
69699,0
69700,0
69701,0
69702,0
69703,1
69704,1
69705,1
69706,1
69707,0
69708,0
69709,1
69710,0
69711,1
69712,0
69713,0
69714,1
69715,1
69716,0
69717,0
69718,0
69719,0
69720,0
69721,1
69722,0
69723,0
69724,1
69725,0
69726,0
69727,0
69728,0
69729,1
69730,0
69731,0
69732,1
69733,0
69734,0
69735,0
69736,0
69737,1
69738,0
69739,1
69740,0
69741,0
69742,0
69743,0
69744,0
69745,0
69746,0
69747,1
69748,0
69749,0
69750,0
69751,0
69752,0
69753,0
69754,0
69755,0
69756,0
69757,0
69758,0
69759,1
69760,1
69761,1
69762,1
69763,1
69764,1
69765,1
69766,0
69767,1
69768,0
69769,0
69770,0
69771,0
69772,0
69773,1
69774,0
69775,0
69776,0
69777,0
69778,0
69779,1
69780,1
69781,0
69782,0
69783,0
69784,0
69785,0
69786,0
69787,0
69788,0
69789,0
69790,0
69791,0
69792,0
69793,0
69794,0
69795,0
69796,0
69797,0
69798,1
69799,1
69800,1
69801,1
69802,1
69803,1
69804,0
69805,1
69806,1
69807,1
69808,1
69809,1
69810,1
69811,1
69812,1
69813,1
69814,1
69815,1
69816,1
69817,1
69818,1
69819,1
69820,1
69821,1
69822,0
69823,1
69824,1
69825,1
69826,1
69827,0
69828,0
69829,1
69830,1
69831,0
69832,0
69833,0
69834,0
69835,0
69836,0
69837,0
69838,0
69839,0
69840,0
69841,1
69842,0
69843,1
69844,1
69845,1
69846,0
69847,1
69848,0
69849,1
69850,0
69851,1
69852,1
69853,0
69854,1
69855,1
69856,0
69857,1
69858,1
69859,0
69860,0
69861,0
69862,0
69863,1
69864,0
69865,0
69866,0
69867,0
69868,0
69869,1
69870,0
69871,0
69872,1
69873,0
69874,0
69875,1
69876,1
69877,0
69878,1
69879,1
69880,1
69881,1
69882,1
69883,1
69884,0
69885,1
69886,0
69887,0
69888,0
69889,0
69890,1
69891,1
69892,0
69893,0
69894,0
69895,0
69896,0
69897,0
69898,0
69899,0
69900,0
69901,0
69902,0
69903,0
69904,0
69905,0
69906,1
69907,1
69908,1
69909,1
69910,0
69911,1
69912,1
69913,1
69914,1
69915,1
69916,1
69917,1
69918,0
69919,0
69920,1
69921,1
69922,0
69923,0
69924,0
69925,0
69926,0
69927,1
69928,0
69929,0
69930,0
69931,0
69932,1
69933,0
69934,1
69935,0
69936,0
69937,1
69938,0
69939,0
69940,0
69941,0
69942,0
69943,0
69944,0
69945,0
69946,0
69947,0
69948,1
69949,0
69950,1
69951,0
69952,1
69953,1
69954,1
69955,1
69956,1
69957,0
69958,0
69959,0
69960,1
69961,1
69962,0
69963,1
69964,0
69965,0
69966,0
69967,0
69968,0
69969,0
69970,0
69971,0
69972,1
69973,1
69974,0
69975,0
69976,0
69977,0
69978,0
69979,0
69980,1
69981,1
69982,1
69983,1
69984,1
69985,1
69986,1
69987,1
69988,1
69989,1
69990,1
69991,0
69992,0
69993,0
69994,1
69995,0
69996,0
69997,0
69998,0
69999,0
70000,0
70001,0
70002,0
70003,0
70004,0
70005,0
70006,0
70007,0
70008,0
70009,1
70010,0
70011,1
70012,0
70013,0
70014,0
70015,0
70016,0
70017,0
70018,0
70019,0
70020,1
70021,1
70022,0
70023,1
70024,0
70025,1
70026,1
70027,0
70028,1
70029,0
70030,1
70031,0
70032,0
70033,0
70034,1
70035,0
70036,1
70037,1
70038,0
70039,0
70040,1
70041,0
70042,1
70043,1
70044,0
70045,1
70046,1
70047,0
70048,0
70049,0
70050,0
70051,0
70052,0
70053,0
70054,1
70055,1
70056,1
70057,0
70058,0
70059,1
70060,1
70061,0
70062,1
70063,1
70064,0
70065,0
70066,0
70067,0
70068,0
70069,0
70070,0
70071,0
70072,0
70073,0
70074,1
70075,0
70076,1
70077,0
70078,0
70079,0
70080,0
70081,0
70082,0
70083,0
70084,0
70085,0
70086,0
70087,0
70088,1
70089,0
70090,1
70091,1
70092,1
70093,1
70094,1
70095,1
70096,0
70097,0
70098,0
70099,0
70100,0
70101,0
70102,0
70103,1
70104,0
70105,0
70106,0
70107,0
70108,0
70109,0
70110,0
70111,1
70112,0
70113,0
70114,0
70115,0
70116,0
70117,0
70118,0
70119,0
70120,0
70121,1
70122,0
70123,1
70124,1
70125,1
70126,1
70127,0
70128,1
70129,1
70130,0
70131,0
70132,0
70133,0
70134,1
70135,1
70136,0
70137,0
70138,1
70139,1
70140,0
70141,0
70142,1
70143,0
70144,0
70145,1
70146,0
70147,1
70148,0
70149,0
70150,0
70151,0
70152,0
70153,0
70154,0
70155,0
70156,0
70157,0
70158,0
70159,0
70160,1
70161,1
70162,0
70163,1
70164,1
70165,1
70166,1
70167,0
70168,0
70169,0
70170,0
70171,1
70172,0
70173,0
70174,0
70175,1
70176,0
70177,0
70178,1
70179,0
70180,0
70181,1
70182,0
70183,0
70184,0
70185,0
70186,0
70187,0
70188,0
70189,1
70190,1
70191,0
70192,0
70193,0
70194,0
70195,1
70196,0
70197,0
70198,0
70199,0
70200,0
70201,0
70202,0
70203,0
70204,0
70205,0
70206,0
70207,0
70208,1
70209,0
70210,0
70211,0
70212,1
70213,0
70214,0
70215,1
70216,0
70217,0
70218,0
70219,0
70220,0
70221,0
70222,0
70223,1
70224,1
70225,1
70226,0
70227,0
70228,1
70229,0
70230,0
70231,0
70232,0
70233,0
70234,1
70235,1
70236,0
70237,0
70238,0
70239,0
70240,0
70241,0
70242,0
70243,0
70244,0
70245,0
70246,0
70247,1
70248,0
70249,1
70250,0
70251,0
70252,0
70253,0
70254,0
70255,0
70256,0
70257,0
70258,0
70259,0
70260,0
70261,0
70262,0
70263,0
70264,0
70265,1
70266,0
70267,0
70268,0
70269,0
70270,0
70271,0
70272,0
70273,0
70274,1
70275,0
70276,1
70277,0
70278,1
70279,0
70280,0
70281,0
70282,0
70283,0
70284,0
70285,1
70286,0
70287,0
70288,0
70289,1
70290,1
70291,0
70292,0
70293,0
70294,0
70295,1
70296,1
70297,0
70298,1
70299,0
70300,1
70301,0
70302,1
70303,1
70304,1
70305,1
70306,0
70307,0
70308,0
70309,0
70310,0
70311,1
70312,1
70313,0
70314,1
70315,1
70316,1
70317,0
70318,0
70319,0
70320,0
70321,0
70322,0
70323,1
70324,0
70325,1
70326,1
70327,1
70328,0
70329,0
70330,1
70331,1
70332,1
70333,1
70334,1
70335,1
70336,0
70337,1
70338,1
70339,0
70340,0
70341,0
70342,0
70343,0
70344,0
70345,0
70346,0
70347,0
70348,0
70349,0
70350,0
70351,0
70352,0
70353,1
70354,1
70355,0
70356,0
70357,0
70358,0
70359,0
70360,0
70361,0
70362,0
70363,0
70364,1
70365,0
70366,0
70367,0
70368,1
70369,0
70370,0
70371,0
70372,0
70373,0
70374,0
70375,0
70376,0
70377,0
70378,0
70379,0
70380,1
70381,1
70382,0
70383,0
70384,0
70385,0
70386,0
70387,0
70388,1
70389,0
70390,0
70391,1
70392,1
70393,1
70394,0
70395,0
70396,0
70397,1
70398,1
70399,0
70400,0
70401,0
70402,1
70403,0
70404,0
70405,0
70406,0
70407,0
70408,0
70409,0
70410,0
70411,0
70412,0
70413,0
70414,0
70415,0
70416,0
70417,0
70418,0
70419,0
70420,1
70421,0
70422,0
70423,0
70424,1
70425,0
70426,0
70427,0
70428,0
70429,1
70430,1
70431,0
70432,0
70433,0
70434,0
70435,1
70436,0
70437,0
70438,0
70439,0
70440,0
70441,0
70442,1
70443,0
70444,0
70445,0
70446,1
70447,0
70448,1
70449,1
70450,0
70451,0
70452,0
70453,0
70454,0
70455,0
70456,0
70457,0
70458,0
70459,0
70460,0
70461,0
70462,1
70463,1
70464,1
70465,1
70466,1
70467,1
70468,1
70469,1
70470,0
70471,0
70472,0
70473,0
70474,0
70475,1
70476,0
70477,0
70478,0
70479,1
70480,1
70481,0
70482,0
70483,0
70484,0
70485,0
70486,0
70487,0
70488,0
70489,0
70490,0
70491,0
70492,0
70493,0
70494,0
70495,0
70496,0
70497,0
70498,0
70499,0
70500,0
70501,0
70502,0
70503,0
70504,0
70505,0
70506,0
70507,0
70508,0
70509,0
70510,0
70511,1
70512,0
70513,1
70514,0
70515,0
70516,1
70517,0
70518,0
70519,0
70520,0
70521,1
70522,0
70523,0
70524,1
70525,0
70526,0
70527,0
70528,0
70529,0
70530,0
70531,1
70532,1
70533,1
70534,0
70535,0
70536,0
70537,0
70538,0
70539,0
70540,0
70541,0
70542,0
70543,0
70544,0
70545,0
70546,0
70547,0
70548,0
70549,1
70550,1
70551,1
70552,0
70553,0
70554,1
70555,0
70556,1
70557,1
70558,0
70559,1
70560,1
70561,1
70562,1
70563,1
70564,1
70565,1
70566,1
70567,0
70568,0
70569,0
70570,0
70571,1
70572,1
70573,0
70574,0
70575,0
70576,0
70577,0
70578,0
70579,0
70580,0
70581,1
70582,1
70583,0
70584,0
70585,0
70586,0
70587,0
70588,1
70589,1
70590,0
70591,0
70592,0
70593,1
70594,1
70595,0
70596,1
70597,1
70598,1
70599,0
70600,1
70601,0
70602,1
70603,0
70604,0
70605,0
70606,0
70607,0
70608,0
70609,0
70610,0
70611,1
70612,1
70613,0
70614,0
70615,0
70616,1
70617,0
70618,0
70619,0
70620,0
70621,1
70622,1
70623,1
70624,1
70625,1
70626,1
70627,1
70628,1
70629,0
70630,1
70631,0
70632,1
70633,0
70634,1
70635,1
70636,0
70637,1
70638,1
70639,1
70640,1
70641,1
70642,1
70643,1
70644,1
70645,1
70646,0
70647,1
70648,0
70649,0
70650,0
70651,0
70652,0
70653,0
70654,0
70655,0
70656,0
70657,1
70658,0
70659,0
70660,0
70661,0
70662,0
70663,0
70664,1
70665,1
70666,0
70667,0
70668,0
70669,1
70670,0
70671,0
70672,0
70673,0
70674,0
70675,0
70676,0
70677,0
70678,0
70679,0
70680,0
70681,0
70682,0
70683,0
70684,0
70685,0
70686,0
70687,0
70688,0
70689,0
70690,0
70691,0
70692,0
70693,0
70694,0
70695,0
70696,0
70697,0
70698,0
70699,0
70700,0
70701,0
70702,0
70703,0
70704,1
70705,1
70706,0
70707,0
70708,0
70709,0
70710,0
70711,0
70712,0
70713,0
70714,0
70715,0
70716,0
70717,0
70718,0
70719,0
70720,0
70721,0
70722,0
70723,0
70724,0
70725,0
70726,0
70727,0
70728,1
70729,1
70730,0
70731,0
70732,0
70733,1
70734,0
70735,1
70736,0
70737,0
70738,0
70739,0
70740,1
70741,0
70742,0
70743,0
70744,0
70745,1
70746,0
70747,1
70748,0
70749,0
70750,1
70751,0
70752,1
70753,0
70754,0
70755,0
70756,0
70757,0
70758,0
70759,0
70760,0
70761,0
70762,0
70763,0
70764,0
70765,0
70766,0
70767,0
70768,1
70769,0
70770,0
70771,0
70772,0
70773,0
70774,0
70775,0
70776,0
70777,0
70778,0
70779,0
70780,0
70781,0
70782,0
70783,1
70784,0
70785,0
70786,0
70787,0
70788,1
70789,0
70790,0
70791,0
70792,0
70793,0
70794,0
70795,0
70796,0
70797,0
70798,0
70799,0
70800,0
70801,0
70802,0
70803,1
70804,0
70805,1
70806,0
70807,0
70808,0
70809,0
70810,0
70811,0
70812,1
70813,0
70814,0
70815,0
70816,0
70817,1
70818,0
70819,1
70820,0
70821,0
70822,0
70823,0
70824,1
70825,1
70826,0
70827,0
70828,0
70829,0
70830,0
70831,0
70832,0
70833,0
70834,0
70835,0
70836,0
70837,0
70838,1
70839,0
70840,1
70841,0
70842,0
70843,0
70844,0
70845,0
70846,0
70847,0
70848,0
70849,0
70850,0
70851,0
70852,0
70853,0
70854,0
70855,0
70856,0
70857,0
70858,1
70859,0
70860,1
70861,0
70862,0
70863,0
70864,0
70865,1
70866,0
70867,1
70868,0
70869,0
70870,0
70871,0
70872,0
70873,0
70874,0
70875,0
70876,0
70877,1
70878,0
70879,0
70880,1
70881,0
70882,0
70883,0
70884,0
70885,0
70886,0
70887,0
70888,1
70889,1
70890,1
70891,1
70892,0
70893,1
70894,0
70895,0
70896,1
70897,1
70898,0
70899,0
70900,1
70901,0
70902,1
70903,0
70904,0
70905,0
70906,0
70907,0
70908,0
70909,1
70910,1
70911,0
70912,0
70913,1
70914,1
70915,0
70916,1
70917,1
70918,0
70919,0
70920,0
70921,0
70922,1
70923,0
70924,0
70925,0
70926,0
70927,0
70928,0
70929,1
70930,1
70931,1
70932,1
70933,1
70934,0
70935,0
70936,0
70937,0
70938,0
70939,0
70940,0
70941,1
70942,1
70943,0
70944,0
70945,0
70946,0
70947,0
70948,0
70949,0
70950,0
70951,1
70952,0
70953,0
70954,0
70955,0
70956,0
70957,0
70958,1
70959,1
70960,1
70961,1
70962,0
70963,1
70964,0
70965,0
70966,0
70967,1
70968,1
70969,0
70970,0
70971,0
70972,0
70973,0
70974,0
70975,1
70976,0
70977,1
70978,0
70979,0
70980,0
70981,0
70982,0
70983,1
70984,0
70985,1
70986,1
70987,0
70988,1
70989,1
70990,0
70991,1
70992,0
70993,1
70994,1
70995,0
70996,0
70997,0
70998,1
70999,0
71000,0
71001,0
71002,0
71003,1
71004,0
71005,0
71006,0
71007,0
71008,0
71009,0
71010,1
71011,0
71012,1
71013,1
71014,0
71015,1
71016,0
71017,0
71018,0
71019,0
71020,0
71021,0
71022,0
71023,1
71024,0
71025,0
71026,1
71027,1
71028,0
71029,0
71030,1
71031,1
71032,0
71033,1
71034,0
71035,1
71036,0
71037,0
71038,1
71039,0
71040,0
71041,0
71042,1
71043,1
71044,1
71045,1
71046,0
71047,0
71048,0
71049,0
71050,0
71051,0
71052,1
71053,1
71054,0
71055,1
71056,0
71057,0
71058,0
71059,0
71060,0
71061,0
71062,0
71063,1
71064,0
71065,1
71066,0
71067,0
71068,1
71069,1
71070,1
71071,1
71072,0
71073,1
71074,0
71075,1
71076,1
71077,1
71078,0
71079,0
71080,0
71081,0
71082,0
71083,0
71084,0
71085,0
71086,0
71087,1
71088,0
71089,0
71090,1
71091,0
71092,0
71093,0
71094,0
71095,1
71096,1
71097,0
71098,0
71099,0
71100,0
71101,0
71102,0
71103,0
71104,0
71105,0
71106,0
71107,1
71108,0
71109,0
71110,1
71111,0
71112,1
71113,0
71114,1
71115,1
71116,1
71117,0
71118,0
71119,1
71120,0
71121,1
71122,1
71123,0
71124,1
71125,0
71126,0
71127,0
71128,0
71129,0
71130,1
71131,1
71132,1
71133,0
71134,0
71135,1
71136,1
71137,1
71138,1
71139,1
71140,1
71141,1
71142,1
71143,1
71144,1
71145,1
71146,1
71147,1
71148,1
71149,1
71150,1
71151,1
71152,1
71153,1
71154,1
71155,1
71156,1
71157,1
71158,1
71159,1
71160,1
71161,1
71162,1
71163,1
71164,1
71165,0
71166,1
71167,1
71168,0
71169,1
71170,0
71171,1
71172,1
71173,0
71174,1
71175,1
71176,1
71177,1
71178,1
71179,1
71180,1
71181,1
71182,1
71183,0
71184,1
71185,1
71186,0
71187,1
71188,1
71189,1
71190,1
71191,1
71192,1
71193,0
71194,1
71195,1
71196,1
71197,0
71198,1
71199,0
71200,0
71201,1
71202,1
71203,0
71204,0
71205,0
71206,0
71207,1
71208,1
71209,0
71210,1
71211,0
71212,0
71213,1
71214,0
71215,0
71216,0
71217,0
71218,0
71219,0
71220,0
71221,0
71222,0
71223,0
71224,0
71225,0
71226,0
71227,1
71228,0
71229,0
71230,0
71231,1
71232,0
71233,0
71234,0
71235,0
71236,1
71237,1
71238,0
71239,0
71240,0
71241,0
71242,0
71243,0
71244,0
71245,0
71246,0
71247,1
71248,1
71249,0
71250,0
71251,0
71252,0
71253,0
71254,0
71255,1
71256,0
71257,1
71258,1
71259,0
71260,0
71261,1
71262,1
71263,1
71264,0
71265,1
71266,1
71267,0
71268,0
71269,0
71270,0
71271,1
71272,0
71273,1
71274,1
71275,1
71276,0
71277,0
71278,1
71279,0
71280,0
71281,0
71282,0
71283,0
71284,0
71285,0
71286,0
71287,0
71288,0
71289,0
71290,0
71291,0
71292,0
71293,1
71294,1
71295,1
71296,1
71297,1
71298,1
71299,1
71300,1
71301,0
71302,1
71303,1
71304,1
71305,1
71306,0
71307,0
71308,0
71309,1
71310,1
71311,1
71312,0
71313,0
71314,1
71315,1
71316,1
71317,1
71318,0
71319,1
71320,0
71321,0
71322,1
71323,1
71324,1
71325,1
71326,1
71327,1
71328,1
71329,1
71330,1
71331,0
71332,1
71333,1
71334,1
71335,1
71336,1
71337,1
71338,0
71339,0
71340,0
71341,1
71342,0
71343,1
71344,0
71345,1
71346,0
71347,1
71348,1
71349,1
71350,1
71351,1
71352,0
71353,1
71354,0
71355,1
71356,0
71357,1
71358,1
71359,1
71360,0
71361,0
71362,0
71363,0
71364,0
71365,0
71366,0
71367,1
71368,0
71369,0
71370,0
71371,1
71372,0
71373,1
71374,1
71375,0
71376,0
71377,1
71378,1
71379,1
71380,1
71381,0
71382,0
71383,1
71384,1
71385,0
71386,0
71387,0
71388,0
71389,0
71390,0
71391,0
71392,0
71393,0
71394,0
71395,0
71396,0
71397,0
71398,0
71399,0
71400,0
71401,0
71402,0
71403,0
71404,0
71405,0
71406,0
71407,0
71408,0
71409,1
71410,0
71411,0
71412,0
71413,0
71414,0
71415,0
71416,0
71417,0
71418,0
71419,1
71420,1
71421,1
71422,1
71423,1
71424,1
71425,1
71426,1
71427,1
71428,1
71429,0
71430,0
71431,0
71432,0
71433,0
71434,1
71435,0
71436,0
71437,1
71438,1
71439,0
71440,0
71441,0
71442,0
71443,0
71444,0
71445,0
71446,0
71447,0
71448,0
71449,0
71450,0
71451,1
71452,1
71453,0
71454,0
71455,1
71456,0
71457,0
71458,0
71459,0
71460,0
71461,0
71462,0
71463,0
71464,0
71465,0
71466,0
71467,0
71468,1
71469,0
71470,0
71471,0
71472,0
71473,0
71474,1
71475,0
71476,1
71477,0
71478,0
71479,0
71480,1
71481,0
71482,1
71483,1
71484,0
71485,0
71486,1
71487,0
71488,1
71489,0
71490,0
71491,1
71492,0
71493,0
71494,1
71495,0
71496,0
71497,0
71498,0
71499,0
71500,0
71501,0
71502,1
71503,0
71504,0
71505,0
71506,0
71507,0
71508,0
71509,0
71510,0
71511,0
71512,0
71513,0
71514,0
71515,0
71516,0
71517,0
71518,0
71519,0
71520,0
71521,0
71522,0
71523,1
71524,0
71525,1
71526,1
71527,0
71528,1
71529,0
71530,0
71531,0
71532,0
71533,0
71534,0
71535,1
71536,0
71537,1
71538,0
71539,1
71540,0
71541,0
71542,0
71543,1
71544,0
71545,1
71546,1
71547,0
71548,0
71549,1
71550,1
71551,0
71552,1
71553,0
71554,0
71555,0
71556,0
71557,0
71558,0
71559,0
71560,0
71561,1
71562,0
71563,0
71564,0
71565,0
71566,0
71567,0
71568,1
71569,0
71570,1
71571,0
71572,0
71573,1
71574,0
71575,0
71576,0
71577,1
71578,1
71579,0
71580,1
71581,1
71582,0
71583,0
71584,0
71585,0
71586,0
71587,0
71588,1
71589,0
71590,0
71591,0
71592,0
71593,0
71594,0
71595,0
71596,0
71597,0
71598,0
71599,0
71600,0
71601,0
71602,1
71603,1
71604,0
71605,1
71606,0
71607,0
71608,0
71609,0
71610,1
71611,0
71612,0
71613,0
71614,0
71615,0
71616,0
71617,1
71618,0
71619,0
71620,1
71621,0
71622,1
71623,0
71624,0
71625,0
71626,0
71627,0
71628,0
71629,1
71630,0
71631,0
71632,0
71633,0
71634,0
71635,0
71636,0
71637,0
71638,0
71639,0
71640,0
71641,0
71642,0
71643,0
71644,0
71645,0
71646,0
71647,0
71648,0
71649,0
71650,0
71651,1
71652,0
71653,1
71654,1
71655,0
71656,0
71657,0
71658,0
71659,1
71660,0
71661,0
71662,0
71663,1
71664,1
71665,0
71666,0
71667,0
71668,0
71669,0
71670,0
71671,0
71672,0
71673,0
71674,1
71675,0
71676,0
71677,0
71678,0
71679,0
71680,1
71681,1
71682,1
71683,1
71684,0
71685,0
71686,0
71687,0
71688,0
71689,1
71690,0
71691,0
71692,0
71693,0
71694,0
71695,0
71696,0
71697,0
71698,0
71699,1
71700,1
71701,0
71702,1
71703,0
71704,0
71705,0
71706,0
71707,0
71708,1
71709,1
71710,0
71711,0
71712,0
71713,0
71714,0
71715,1
71716,0
71717,0
71718,0
71719,0
71720,0
71721,0
71722,0
71723,0
71724,1
71725,0
71726,0
71727,0
71728,1
71729,0
71730,0
71731,1
71732,0
71733,0
71734,0
71735,0
71736,0
71737,0
71738,0
71739,0
71740,1
71741,0
71742,1
71743,0
71744,1
71745,1
71746,0
71747,0
71748,1
71749,0
71750,1
71751,0
71752,0
71753,1
71754,0
71755,0
71756,0
71757,0
71758,0
71759,0
71760,0
71761,0
71762,0
71763,0
71764,0
71765,0
71766,1
71767,0
71768,0
71769,0
71770,0
71771,0
71772,0
71773,0
71774,1
71775,1
71776,0
71777,1
71778,1
71779,0
71780,0
71781,0
71782,0
71783,0
71784,0
71785,1
71786,1
71787,0
71788,1
71789,0
71790,1
71791,1
71792,1
71793,1
71794,1
71795,0
71796,0
71797,1
71798,1
71799,1
71800,1
71801,1
71802,1
71803,1
71804,1
71805,0
71806,1
71807,0
71808,1
71809,0
71810,0
71811,1
71812,1
71813,1
71814,1
71815,1
71816,1
71817,0
71818,0
71819,1
71820,1
71821,0
71822,0
71823,1
71824,0
71825,0
71826,0
71827,1
71828,1
71829,1
71830,1
71831,0
71832,1
71833,1
71834,1
71835,1
71836,1
71837,0
71838,1
71839,0
71840,1
71841,1
71842,1
71843,1
71844,0
71845,0
71846,0
71847,0
71848,0
71849,0
71850,0
71851,0
71852,1
71853,0
71854,1
71855,0
71856,0
71857,0
71858,0
71859,0
71860,0
71861,0
71862,0
71863,0
71864,0
71865,0
71866,0
71867,0
71868,0
71869,0
71870,0
71871,0
71872,0
71873,0
71874,0
71875,0
71876,0
71877,0
71878,0
71879,0
71880,0
71881,0
71882,0
71883,1
71884,0
71885,1
71886,0
71887,0
71888,0
71889,0
71890,0
71891,0
71892,1
71893,0
71894,1
71895,0
71896,0
71897,0
71898,0
71899,0
71900,0
71901,0
71902,0
71903,0
71904,0
71905,0
71906,0
71907,0
71908,1
71909,0
71910,0
71911,0
71912,0
71913,0
71914,0
71915,0
71916,0
71917,0
71918,1
71919,0
71920,0
71921,0
71922,0
71923,0
71924,0
71925,1
71926,0
71927,0
71928,0
71929,1
71930,1
71931,1
71932,0
71933,0
71934,1
71935,1
71936,1
71937,1
71938,0
71939,0
71940,1
71941,0
71942,1
71943,0
71944,1
71945,1
71946,0
71947,0
71948,0
71949,0
71950,1
71951,0
71952,0
71953,1
71954,1
71955,1
71956,1
71957,0
71958,1
71959,1
71960,1
71961,0
71962,1
71963,0
71964,0
71965,1
71966,0
71967,1
71968,1
71969,0
71970,0
71971,1
71972,0
71973,0
71974,0
71975,0
71976,0
71977,0
71978,0
71979,0
71980,0
71981,0
71982,0
71983,0
71984,0
71985,1
71986,0
71987,1
71988,1
71989,0
71990,0
71991,1
71992,0
71993,0
71994,1
71995,0
71996,0
71997,0
71998,0
71999,0
72000,0
72001,0
72002,0
72003,0
72004,1
72005,1
72006,0
72007,0
72008,0
72009,0
72010,1
72011,0
72012,0
72013,0
72014,0
72015,0
72016,0
72017,0
72018,1
72019,0
72020,0
72021,0
72022,0
72023,0
72024,0
72025,0
72026,0
72027,0
72028,0
72029,0
72030,0
72031,1
72032,0
72033,1
72034,1
72035,0
72036,0
72037,0
72038,0
72039,0
72040,0
72041,0
72042,0
72043,0
72044,0
72045,0
72046,0
72047,0
72048,0
72049,0
72050,0
72051,0
72052,0
72053,0
72054,0
72055,0
72056,0
72057,0
72058,0
72059,0
72060,0
72061,0
72062,1
72063,0
72064,0
72065,0
72066,0
72067,0
72068,0
72069,0
72070,0
72071,0
72072,0
72073,0
72074,0
72075,0
72076,0
72077,0
72078,0
72079,0
72080,0
72081,0
72082,0
72083,0
72084,0
72085,0
72086,0
72087,0
72088,0
72089,0
72090,0
72091,0
72092,0
72093,0
72094,0
72095,0
72096,0
72097,0
72098,1
72099,1
72100,0
72101,0
72102,0
72103,0
72104,0
72105,1
72106,0
72107,1
72108,0
72109,0
72110,0
72111,1
72112,0
72113,0
72114,0
72115,0
72116,0
72117,0
72118,0
72119,0
72120,0
72121,0
72122,0
72123,0
72124,0
72125,0
72126,1
72127,1
72128,0
72129,1
72130,1
72131,0
72132,1
72133,1
72134,1
72135,0
72136,0
72137,0
72138,0
72139,0
72140,0
72141,1
72142,0
72143,1
72144,0
72145,1
72146,1
72147,1
72148,0
72149,1
72150,0
72151,0
72152,0
72153,0
72154,0
72155,0
72156,0
72157,0
72158,0
72159,0
72160,0
72161,0
72162,0
72163,1
72164,1
72165,0
72166,0
72167,0
72168,0
72169,0
72170,1
72171,0
72172,0
72173,0
72174,0
72175,0
72176,0
72177,0
72178,0
72179,0
72180,0
72181,1
72182,0
72183,1
72184,0
72185,1
72186,0
72187,0
72188,0
72189,0
72190,0
72191,0
72192,1
72193,0
72194,0
72195,0
72196,1
72197,0
72198,1
72199,0
72200,0
72201,0
72202,0
72203,0
72204,0
72205,0
72206,1
72207,0
72208,0
72209,0
72210,1
72211,0
72212,1
72213,0
72214,1
72215,0
72216,0
72217,0
72218,0
72219,0
72220,0
72221,0
72222,1
72223,0
72224,0
72225,0
72226,0
72227,0
72228,0
72229,0
72230,0
72231,0
72232,0
72233,0
72234,0
72235,0
72236,0
72237,1
72238,0
72239,1
72240,1
72241,1
72242,1
72243,0
72244,0
72245,0
72246,0
72247,0
72248,0
72249,0
72250,0
72251,0
72252,0
72253,0
72254,0
72255,0
72256,0
72257,1
72258,0
72259,0
72260,0
72261,0
72262,0
72263,0
72264,0
72265,0
72266,0
72267,0
72268,0
72269,0
72270,0
72271,0
72272,0
72273,0
72274,0
72275,0
72276,0
72277,0
72278,0
72279,0
72280,0
72281,0
72282,0
72283,0
72284,1
72285,1
72286,0
72287,0
72288,0
72289,0
72290,1
72291,0
72292,0
72293,0
72294,0
72295,0
72296,0
72297,0
72298,0
72299,0
72300,0
72301,0
72302,1
72303,0
72304,0
72305,0
72306,0
72307,0
72308,0
72309,0
72310,0
72311,0
72312,1
72313,0
72314,1
72315,0
72316,0
72317,1
72318,1
72319,1
72320,0
72321,0
72322,0
72323,0
72324,0
72325,0
72326,0
72327,1
72328,0
72329,0
72330,0
72331,0
72332,1
